,Status,County,List Price,Subdivision/Neighborhood,Style,Beds,Bathrooms Full,Bathrooms Half,Levels/Stories,Fireplaces Total,Basement YN,Lot Size SqFt,Year Built,Close Date,Close Price,Concessions Amt 
1421,Closed,Anne Arundel County,"$373,000 ",MAPLE RIDGE,Split Foyer,3,2,,2.0,1.0,Yes,10875.0,1973,3/30/2021,"$385,000 ",
1422,Closed,Anne Arundel County,"$385,000 ",DANZA VILLAGE,Ranch/Rambler,4,3,,2.0,1.0,Yes,14000.0,1964,1/14/2021,"$385,000 ",
1423,Closed,Howard County,"$410,000 ",MARRIOTTSVILLE,Ranch/Rambler,3,2,,2.0,1.0,Yes,43560.0,1957,4/28/2021,"$385,000 ",
1424,Closed,Frederick County,"$389,900 ",NONE AVAILABLE,Split Level,4,2,1.0,3.0,1.0,No,7000.0,1984,2/18/2021,"$385,000 ",$500 
1425,Closed,Anne Arundel County,"$385,720 ",HARMANS WOODS SOUTH,Colonial,3,2,1.0,3.0,,Yes,8525.0,1985,4/30/2021,"$385,720 ",
1426,Closed,Carroll County,"$379,999 ",OKLAHOMA ESTATES,Cape Cod,3,2,,2.5,1.0,Yes,18825.0,1983,4/14/2021,"$386,000 ",
1427,Closed,Carroll County,"$375,000 ",MOUNT AIRY,"Bungalow, Cottage, Traditional",3,1,1.0,3.0,,Yes,7800.0,1945,3/24/2021,"$386,000 ",
1428,Closed,Howard County,"$380,000 ",BRUNKS ADD N LAUREL PARK,Split Foyer,3,2,1.0,2.0,,Yes,5488.0,1985,3/8/2021,"$386,250 ",
1429,Closed,Anne Arundel County,"$386,500 ",MARYLAND CITY,Ranch/Rambler,4,2,0.0,2.0,,Yes,6954.0,1963,4/16/2021,"$386,500 ",
1430,Closed,Montgomery County,"$387,000 ",CONN AVE ESTATES,Split Level,4,2,1.0,3.0,,Yes,6840.0,1955,5/28/2021,"$387,000 ",
1431,Closed,Howard County,"$420,000 ",VILLAGE OF OWEN BROWN,Cape Cod,4,3,,3.0,,Yes,11586.0,1976,3/1/2021,"$387,000 ","$11,610 "
1432,Closed,Anne Arundel County,"$369,900 ",THE PROVINCES,Ranch/Rambler,4,2,,1.0,1.0,No,7150.0,1972,1/6/2021,"$387,000 ",
1433,Closed,Baltimore County,"$375,000 ",SUPERIOR HEIGHTS,Colonial,3,2,2.0,3.0,,Yes,9900.0,2002,2/16/2021,"$387,000 ",
1434,Closed,Anne Arundel County,"$384,990 ",JOHNSON FARM,Cape Cod,5,2,,1.5,,No,8800.0,1983,4/23/2021,"$387,490 ","$5,000 "
1435,Closed,Frederick County,"$375,000 ",MT AIRY,Ranch/Rambler,4,1,1.0,2.0,1.0,Yes,40296.0,1979,5/21/2021,"$387,500 ","$14,015 "
1436,Closed,Carroll County,"$405,000 ",SYKESVILLE,Ranch/Rambler,4,2,0.0,2.0,2.0,Yes,43996.0,1972,4/21/2021,"$387,500 ",
1437,Closed,Howard County,"$399,000 ",NONE AVAILABLE,Traditional,4,2,,2.0,,Yes,8929.0,1974,2/26/2021,"$388,000 ","$3,075 "
1438,Closed,Anne Arundel County,"$415,000 ",DELMONT STATION,Colonial,4,2,1.0,3.0,,Yes,11392.0,1990,6/4/2021,"$388,000 ",
1439,Closed,Howard County,"$375,000 ",OELLA,Colonial,3,2,1.0,2.0,,Yes,87991.0,1875,12/31/2020,"$388,500 ",
1440,Closed,Baltimore County,"$389,900 ",ROLLINGWOOD,Split Level,3,2,1.0,3.0,,Yes,7000.0,1955,3/15/2021,"$389,900 ","$9,500 "
1441,Closed,Montgomery County,"$389,000 ",ROCKCREST,Ranch/Rambler,3,1,,1.0,,No,8094.0,1951,3/9/2021,"$390,000 ","$7,800 "
1442,Closed,Prince George's County,"$390,000 ",OAK CREST,Ranch/Rambler,4,3,,2.0,1.0,Yes,6750.0,1993,12/30/2020,"$390,000 ","$7,800 "
1443,Closed,Anne Arundel County,"$375,000 ",MAPLE GLEN ESTATES,Split Foyer,4,1,1.0,2.0,1.0,Yes,7000.0,1983,6/4/2021,"$390,000 ",
1444,Closed,Anne Arundel County,"$390,000 ",SEVERN,Split Foyer,3,1,1.0,2.0,,Yes,7015.0,1988,5/17/2021,"$390,000 ",
1445,Closed,Montgomery County,"$389,995 ",CONN AVE PARK,Cape Cod,3,1,,3.0,0.0,Yes,6076.0,1953,4/23/2021,"$390,000 ","$1,500 "
1446,Closed,Anne Arundel County,"$390,000 ",MARYLAND CITY,Ranch/Rambler,4,2,1.0,2.0,1.0,Yes,8050.0,1964,6/14/2021,"$390,000 ",
1447,Closed,Howard County,"$370,000 ",DALTON,Ranch/Rambler,3,2,,2.0,,Yes,31363.0,1961,2/24/2021,"$390,000 ",$185 
1448,Closed,Carroll County,"$399,900 ",MT AIRY,Colonial,3,2,,3.0,1.0,Yes,14900.0,1910,6/15/2021,"$390,000 ",
1449,Closed,Montgomery County,"$432,000 ",WHEATON OUT RES. (2),Colonial,3,2,,3.0,1.0,Yes,20205.0,1959,4/12/2021,"$390,000 ",
1450,Closed,Baltimore County,"$390,000 ",RELAY,Traditional,3,2,,3.0,,Yes,10500.0,1930,5/10/2021,"$390,000 ",
1451,Closed,Anne Arundel County,"$400,000 ",STANHOME,Split Level,3,2,,3.0,,Yes,11179.0,1955,4/29/2021,"$390,000 ",
1452,Closed,Anne Arundel County,"$400,000 ",PROVINCES,Colonial,4,2,1.0,2.0,1.0,No,6000.0,1975,1/26/2021,"$390,000 ","$11,000 "
1453,Closed,Montgomery County,"$390,000 ",KENSINGTON HEIGHTS,Raised Ranch/Rambler,4,2,1.0,2.0,,Yes,6707.0,1958,4/30/2021,"$390,000 ",
1454,Closed,Howard County,"$375,000 ",NONE AVAILABLE,"Colonial, Craftsman, Traditional",4,1,1.0,3.0,,Yes,21780.0,1890,2/17/2021,"$390,000 ","$10,000 "
1455,Closed,Baltimore County,"$350,000 ",HILTON,Cape Cod,3,2,,3.0,,Yes,7250.0,1951,4/16/2021,"$390,600 ",
1456,Closed,Frederick County,"$369,999 ",MT AIRY VILLAGE,Split Level,3,2,,4.0,,Yes,9583.0,1985,6/4/2021,"$391,000 ",
1457,Closed,Carroll County,"$379,900 ",MOUNT AIRY,Victorian,4,2,,4.0,,Yes,27196.0,1912,5/18/2021,"$392,000 ",
1458,Closed,Anne Arundel County,"$374,900 ",THE PROVINCES,Split Foyer,4,2,,2.0,,Yes,7575.0,1973,4/30/2021,"$393,000 ",
1459,Closed,Howard County,"$369,999 ",OWEN BROWN,Split Level,3,2,,3.0,,Yes,10715.0,1977,4/16/2021,"$393,000 ",
1460,Closed,Prince George's County,"$392,499 ",MONTPELIER,Ranch/Rambler,4,2,0.0,1.0,1.0,No,13297.0,1967,1/7/2021,"$393,000 ",
1461,Closed,Prince George's County,"$394,500 ",LAUREL,Colonial,3,1,1.0,2.0,,Yes,7918.0,1898,1/21/2021,"$394,000 ","$11,820 "
1462,Closed,Anne Arundel County,"$394,900 ",GLEN VIEW,Split Level,3,2,,3.0,1.0,Yes,8775.0,1956,1/8/2021,"$394,900 ",
1463,Closed,Anne Arundel County,"$395,000 ",DANZA VILLAGE,Split Level,4,2,,2.0,1.0,No,12975.0,1966,5/21/2021,"$395,000 ","$5,000 "
1464,Closed,Anne Arundel County,"$389,000 ",CEDARHURST,Ranch/Rambler,4,2,,2.0,2.0,Yes,10400.0,1955,3/10/2021,"$395,000 ",
1465,Closed,Howard County,"$399,900 ",NONE AVAILABLE,Cape Cod,4,2,1.0,3.0,,Yes,11238.0,1946,3/4/2021,"$395,000 ",
1466,Closed,Howard County,"$375,000 ",NONE AVAILABLE,Split Foyer,3,2,,2.0,,Yes,7500.0,1978,5/21/2021,"$395,000 ",
1467,Closed,Anne Arundel County,"$389,500 ",GLEN BURNIE PARK,Split Level,4,2,,4.0,,Yes,6220.0,1958,4/16/2021,"$395,000 ",
1468,Closed,Montgomery County,"$3,955,000 ",GARRETT FOREST,Split Level,3,2,,3.0,,Yes,7500.0,1958,6/11/2021,"$395,000 ",
1469,Closed,Howard County,"$405,000 ",OAKLAND MILLS,Split Level,3,2,0.0,4.0,,Yes,7224.0,1969,5/17/2021,"$395,000 ",
1470,Closed,Anne Arundel County,"$415,000 ",WILLOWDALE,Colonial,4,3,,3.0,,Yes,8822.0,2011,2/26/2021,"$395,000 ","$5,000 "
1471,Closed,Montgomery County,"$389,000 ",TWINBROOK FOREST,Cape Cod,4,1,,2.0,1.0,No,6380.0,1954,1/28/2021,"$395,100 ",
1472,Closed,Carroll County,"$394,900 ",MELSTONE VAL CLUSTER,Ranch/Rambler,3,2,1.0,2.0,,Yes,10485.0,1993,1/22/2021,"$395,500 ","$3,500 "
1473,Closed,Howard County,"$396,000 ",DUNLOGGIN,Ranch/Rambler,3,3,,2.0,1.0,Yes,23958.0,1962,4/30/2021,"$396,000 ",
1474,Closed,Carroll County,"$399,900 ",CARROLL HIGHLANDS,Split Level,3,1,1.0,4.0,1.0,Yes,23697.0,1957,4/28/2021,"$396,500 ",
1475,Closed,Carroll County,"$375,000 ",LEXINGTON RUN,Split Foyer,4,2,,2.0,,Yes,7492.0,1985,6/9/2021,"$397,500 ",
1476,Closed,Prince George's County,"$365,000 ",WEST LAUREL,Split Level,4,2,1.0,4.0,1.0,Yes,9375.0,1968,4/30/2021,"$398,000 ",
1477,Closed,Baltimore County,"$399,000 ",CATON GLEN,Split Foyer,4,3,,2.0,,Yes,5401.0,1997,1/22/2021,"$399,000 ","$5,985 "
1478,Closed,Anne Arundel County,"$399,900 ",GLEN BURNIE,Split Foyer,4,2,1.0,2.0,,No,5400.0,2020,3/31/2021,"$399,900 ",
1479,Closed,Montgomery County,"$385,000 ",MARYVALE,Ranch/Rambler,2,1,,1.0,,No,5000.0,1952,5/19/2021,"$400,000 ",
1480,Closed,Anne Arundel County,"$390,000 ",HARRIETT PARK,Cottage,2,1,,2.0,,No,6250.0,1955,4/23/2021,"$400,000 ",
1481,Closed,Montgomery County,"$399,758 ",SILVER ROCK,Ranch/Rambler,4,2,,2.0,,Yes,5700.0,1953,6/21/2021,"$400,000 ","$5,000 "
1482,Closed,Montgomery County,"$375,000 ",WHEATLEY HILLS,Ranch/Rambler,3,2,,2.0,,Yes,6924.0,1949,4/27/2021,"$400,000 ",
1483,Closed,Anne Arundel County,"$400,000 ",ELMHURST,Split Foyer,4,1,1.0,2.0,,Yes,10150.0,1986,5/28/2021,"$400,000 ",
1484,Closed,Howard County,"$379,000 ",HARPERS CHOICE,Split Foyer,3,1,1.0,2.0,,Yes,9350.0,1968,3/9/2021,"$400,000 ","$1,200 "
1485,Closed,Montgomery County,"$375,000 ",RANDOLPH HILLS,Ranch/Rambler,3,1,1.0,2.0,,Yes,6288.0,1954,4/15/2021,"$400,000 ",
1486,Closed,,"$385,000 ",MARYLAND CITY,Ranch/Rambler,3,2,,2.0,,Yes,7590.0,1963,6/10/2021,"$400,000 ",
1487,Closed,Harford County,"$375,000 ",SEVERN,Cape Cod,3,2,,3.0,,Yes,14549.0,1946,3/26/2021,"$400,000 ",
1488,Closed,Carroll County,"$374,900 ",PINEY RUN ESTATES,Split Foyer,4,2,,2.0,1.0,Yes,66647.0,1978,5/26/2021,"$400,000 ",
1489,Closed,Anne Arundel County,"$400,000 ",ALLWOOD,Split Foyer,4,2,1.0,2.0,,Yes,6300.0,1986,6/4/2021,"$400,000 ",
1490,Closed,Montgomery County,"$379,000 ",MARYVALE,Ranch/Rambler,3,2,,1.0,,No,6300.0,1977,5/7/2021,"$400,000 ",
1491,Closed,Prince George's County,"$399,000 ",FAIRLAWN,Ranch/Rambler,3,2,,2.0,,Yes,6000.0,1959,2/26/2021,"$400,000 ",
1492,Closed,Anne Arundel County,"$389,999 ",TREVOR WOODS,Split Foyer,4,3,,2.0,1.0,Yes,7257.0,1984,3/19/2021,"$400,000 ","$2,000 "
1493,Closed,Anne Arundel County,"$410,000 ",ELMHURST,Split Foyer,3,2,,2.0,1.0,Yes,9000.0,1980,2/8/2021,"$400,000 ",
1494,Closed,Montgomery County,"$375,000 ",SILVER SPRING,Contemporary,3,1,,1.0,,Yes,11374.0,1948,4/12/2021,"$400,000 ",
1495,Closed,Anne Arundel County,"$400,000 ",LINTHICUM HEIGHTS,Ranch/Rambler,3,2,,2.0,,Yes,10000.0,1957,6/25/2021,"$400,000 ",
1496,Closed,Montgomery County,"$399,900 ",BURGUNDY VILLAGE,Colonial,3,1,1.0,2.0,,No,6600.0,1955,1/29/2021,"$400,000 ","$6,000 "
1497,Closed,Carroll County,"$399,995 ",STRAWBRIDGE ESTATES,Ranch/Rambler,3,2,,2.0,2.0,Yes,50094.0,1974,4/15/2021,"$400,000 ",
1498,Closed,Howard County,"$400,000 ",GLENWOOD,Cape Cod,3,2,,3.0,,Yes,37026.0,1949,3/19/2021,"$400,000 ",
1499,Closed,Prince George's County,"$400,000 ",LAUREL GARDENS,Cape Cod,4,3,,3.0,,Yes,6000.0,1947,1/29/2021,"$400,000 ","$10,000 "
1500,Closed,Baltimore County,"$400,000 ",DEVERE ESTATES,Raised Ranch/Rambler,3,2,,2.0,,Yes,7000.0,1977,5/5/2021,"$400,000 ",
1501,Closed,Washington County,"$369,900 ",NONE AVAILABLE,"A-Frame, Traditional",3,3,,2.0,,Yes,9750.0,1937,3/11/2021,"$400,000 ",
1502,Closed,Anne Arundel County,"$389,900 ",ALLWOOD,Split Foyer,6,4,,2.0,1.0,Yes,7000.0,1986,6/11/2021,"$400,000 ",
1503,Closed,Montgomery County,"$399,000 ",LAYTONIA,Colonial,4,3,,2.0,,No,5800.0,1970,5/17/2021,"$400,000 ",
1504,Closed,Prince George's County,"$330,000 ",LAUREL,Cape Cod,4,1,,2.0,,Yes,6500.0,1919,3/26/2021,"$400,000 ",
1505,Closed,Carroll County,"$349,900 ",CARROLL SQUARE,Split Foyer,4,2,1.0,2.0,1.0,Yes,20211.0,1973,5/28/2021,"$400,000 ",
1506,Closed,Howard County,"$375,000 ",NORTH LAUREL,Raised Ranch/Rambler,4,3,0.0,2.0,1.0,Yes,9500.0,1971,6/11/2021,"$400,000 ",
1507,Closed,Anne Arundel County,"$390,000 ",THE PROVINCES,Ranch/Rambler,3,2,,1.0,,No,8513.0,1973,6/15/2021,"$400,000 ",
1508,Closed,Anne Arundel County,"$389,000 ",NONE AVAILABLE,Craftsman,3,3,,3.0,1.0,Yes,7371.0,1935,3/25/2021,"$400,000 ","$8,500 "
1509,Closed,Howard County,"$400,000 ",MACGILLS COMMON,Colonial,4,2,1.0,3.0,1.0,Yes,7826.0,1978,3/29/2021,"$400,000 ",
1510,Closed,Anne Arundel County,"$385,000 ",GREENBRIAR,Colonial,3,2,1.0,3.0,,Yes,5284.0,1990,1/8/2021,"$400,000 ","$1,000 "
1511,Closed,Prince George's County,"$389,900 ",MONTPELIER FOREST,Split Level,4,3,,3.0,,No,9500.0,1983,4/8/2021,"$400,000 ",
1512,Closed,Anne Arundel County,"$395,000 ",GLEN BURNIE PARK,Split Level,3,2,1.0,4.0,1.0,Yes,25500.0,1963,4/6/2021,"$400,000 ",
1513,Closed,Anne Arundel County,"$364,900 ",HARMANS WOODS,Colonial,4,2,1.0,2.0,1.0,Yes,5125.0,1982,3/11/2021,"$400,000 ",
1514,Closed,,"$375,000 ",PARKE WEST ADD,Split Level,3,2,1.0,2.0,1.0,Yes,8687.0,1973,3/3/2021,"$400,000 ","$5,000 "
1515,Closed,Howard County,"$400,000 ",THUNDER HILL,"Bi-Level, Colonial",5,3,,3.0,1.0,Yes,12374.0,1971,2/23/2021,"$400,000 ","$10,000 "
1516,Closed,Anne Arundel County,"$399,900 ",PARKE WEST,Colonial,5,2,1.0,3.0,,Yes,12400.0,1973,12/28/2020,"$400,000 ","$5,000 "
1517,Closed,Howard County,"$400,000 ",BRYANT WOODS,"Bi-Level, Split Level",3,2,1.0,2.5,1.0,Yes,14410.0,1968,2/25/2021,"$400,000 ",$200 
1518,Closed,Montgomery County,"$399,900 ",FOX CHAPEL,Split Level,3,1,1.0,3.0,,Yes,6129.0,1972,3/22/2021,"$401,000 ",
1519,Closed,Anne Arundel County,"$372,900 ",LAUREL,Ranch/Rambler,5,3,,2.0,1.0,Yes,10350.0,1964,4/2/2021,"$401,000 ",
1520,Closed,Anne Arundel County,"$399,900 ",MARYLAND CITY,Ranch/Rambler,5,3,,2.0,,Yes,6900.0,1963,5/5/2021,"$401,000 ",
1521,Closed,Anne Arundel County,"$369,900 ",KINGSTON HEIGHTS,Cape Cod,3,2,,2.0,1.0,Yes,10100.0,1953,4/19/2021,"$401,000 ",
1522,Closed,Anne Arundel County,"$395,000 ",THE PROVINCES,Ranch/Rambler,4,2,,1.0,,No,6400.0,1972,5/26/2021,"$401,000 ",
1523,Closed,Montgomery County,"$300,000 ",RANDOLPH HILLS,Ranch/Rambler,3,2,,2.0,1.0,Yes,10161.0,1960,5/5/2021,"$402,000 ",
1524,Closed,Anne Arundel County,"$410,000 ",ELMHURST,Ranch/Rambler,3,2,0.0,2.0,0.0,Yes,26021.0,1994,1/22/2021,"$402,000 ",
1525,Closed,Montgomery County,"$380,000 ",CHESTNUT RIDGE,Cape Cod,3,1,,3.0,,Yes,5378.0,1951,6/11/2021,"$403,000 ",
1526,Closed,Anne Arundel County,"$395,000 ",SHIPLEY HEIGHTS,Split Level,3,2,1.0,2.0,1.0,Yes,11312.0,1967,4/28/2021,"$403,000 ",
1527,Closed,Anne Arundel County,"$409,000 ",PARKE WEST,Split Level,3,2,,4.0,,Yes,7200.0,1971,6/4/2021,"$403,000 ","$6,045 "
1528,Closed,Montgomery County,"$385,000 ",RANDOLPH HILLS,Ranch/Rambler,3,1,1.0,2.0,,Yes,8764.0,1955,3/31/2021,"$403,500 ",
1529,Closed,,"$398,000 ",WEST LAUREL ACRES,Ranch/Rambler,3,2,,2.0,1.0,Yes,22858.0,1958,2/26/2021,"$405,000 ",
1530,Closed,Montgomery County,"$405,000 ",ROCKCREST,Ranch/Rambler,3,1,,1.0,,No,7694.0,1954,2/12/2021,"$405,000 ",
1531,Closed,Montgomery County,"$405,000 ",ROCKCREST,Raised Ranch/Rambler,2,1,,1.5,,No,5750.0,1940,6/1/2021,"$405,000 ",
1532,Closed,Carroll County,"$405,000 ",OKLAHOMA ESTATES,Split Foyer,3,2,,2.0,1.0,Yes,15830.0,1984,3/10/2021,"$405,000 ",
1533,Closed,Anne Arundel County,"$379,900 ",HARMANS WOODS,Split Foyer,4,3,0.0,2.0,1.0,Yes,10462.0,1983,1/15/2021,"$405,000 ",
1534,Closed,Anne Arundel County,"$419,000 ",MARYLAND CITY,Ranch/Rambler,5,3,0.0,2.0,1.0,Yes,8300.0,1962,6/4/2021,"$405,000 ",
1535,Closed,,"$405,000 ",MARYLAND CITY,Ranch/Rambler,3,3,,1.0,1.0,Yes,7475.0,1963,4/30/2021,"$405,000 ",
1536,Closed,Montgomery County,"$400,000 ",BURGUNDY VILLAGE,Colonial,3,1,1.0,2.0,,No,6600.0,1955,4/16/2021,"$405,000 ","$12,000 "
1537,Closed,Howard County,"$370,000 ",THOMPSONS PURCHASE,Colonial,4,3,,3.0,,Yes,7517.0,1985,4/16/2021,"$405,000 ",
1538,Closed,Howard County,"$365,000 ",OWEN BROWN,Colonial,3,1,1.0,3.0,1.0,Yes,6577.0,1976,4/29/2021,"$405,000 ",
1539,Closed,Howard County,"$415,000 ",NORTH LAUREL,Cape Cod,4,2,,3.0,,Yes,18730.0,1940,3/5/2021,"$405,000 ",
1540,Closed,Carroll County,"$390,000 ",NONE AVAILABLE,Ranch/Rambler,3,2,,2.0,1.0,Yes,30322.0,1956,3/5/2021,"$405,000 ","$3,000 "
1541,Closed,Montgomery County,"$400,000 ",WHEATON HILLS,Ranch/Rambler,4,2,,1.0,,No,6616.0,1949,4/30/2021,"$405,000 ",
1542,Closed,Anne Arundel County,"$405,000 ",SEVERN WOODS,Split Level,4,2,1.0,4.0,1.0,Yes,7293.0,1988,2/26/2021,"$405,000 ",$500 
1543,Closed,Anne Arundel County,"$387,900 ",HAMMONDS FERRY RD,Craftsman,3,3,,1.5,1.0,Yes,7200.0,1935,4/23/2021,"$405,000 ","$1,000 "
1544,Closed,Anne Arundel County,"$398,900 ",GREENBRIAR,Colonial,3,2,1.0,3.0,,Yes,7641.0,1989,1/27/2021,"$405,000 ",
1545,Closed,Carroll County,"$399,900 ",CARROLL HIGHLANDS,Split Level,4,3,,4.0,1.0,Yes,24483.0,1957,2/24/2021,"$405,000 ","$2,000 "
1546,Closed,Howard County,"$375,000 ",STEVENS FOREST,Split Foyer,4,2,,2.0,,Yes,10672.0,1971,5/28/2021,"$405,050 ","$6,250 "
1547,Closed,Montgomery County,"$419,000 ",TWINBROOK FOREST,Split Level,3,1,1.0,2.5,,Yes,11433.0,1959,4/5/2021,"$406,000 ",
1548,Closed,Baltimore County,"$406,000 ",OELLA,Colonial,3,2,0.0,2.0,2.0,Yes,9247.0,1920,4/7/2021,"$406,000 ",
1549,Closed,Howard County,"$389,999 ",STRATFORD DOWNS,Colonial,4,2,1.0,2.0,1.0,Yes,6098.0,1989,2/2/2021,"$406,000 ",
1550,Closed,Howard County,"$394,900 ",HUNT CLUB ESTATES,Split Level,3,1,1.0,2.0,,No,15725.0,1960,4/30/2021,"$406,500 ",
1551,Closed,Anne Arundel County,"$400,000 ",RIDGEFIELD,Ranch/Rambler,3,2,,1.0,,No,18535.0,1983,3/31/2021,"$407,600 ",
1552,Closed,Anne Arundel County,"$407,900 ",HARMANS WOODS SOUTH,Colonial,4,2,1.0,2.0,1.0,No,6735.0,1984,1/29/2021,"$407,900 ",$700 
1553,Closed,Montgomery County,"$400,000 ",BROOKHAVEN,Ranch/Rambler,5,2,,2.0,,Yes,7012.0,1958,5/4/2021,"$408,000 ","$5,100 "
1554,Closed,Anne Arundel County,"$380,000 ",GREENBRIAR,Colonial,4,2,1.0,2.0,,Yes,5295.0,1990,4/9/2021,"$408,000 ",
1555,Closed,Prince George's County,"$369,500 ",MCCAHILL ESTATES,Split Foyer,4,3,,2.0,1.0,Yes,10344.0,1966,3/31/2021,"$408,250 ",
1556,Closed,Montgomery County,"$409,000 ",ROCK CREEK PALISADES,Ranch/Rambler,2,1,,1.0,,No,5954.0,1952,2/17/2021,"$409,000 ","$1,300 "
1557,Closed,Carroll County,"$424,500 ",ELDERSBURG,Colonial,5,3,1.0,3.0,1.0,Yes,9768.0,1996,5/7/2021,"$409,000 ",
1558,Closed,Montgomery County,"$409,900 ",TRAVILAH,Bungalow,2,1,,1.5,,Yes,11325.0,1933,4/26/2021,"$409,900 ",
1559,Closed,Montgomery County,"$409,999 ",ROCKCREST,Ranch/Rambler,2,1,,2.0,,Yes,8548.0,1951,4/16/2021,"$409,999 ",
1560,Closed,Montgomery County,"$405,000 ",HARRIETT PARK,Ranch/Rambler,3,1,0.0,1.0,,No,6327.0,1954,3/17/2021,"$410,000 ",
1561,Closed,Howard County,"$410,000 ",THUNDER HILL,Split Foyer,3,1,1.0,2.0,,Yes,6958.0,1970,4/9/2021,"$410,000 ",
1562,Closed,Carroll County,"$435,000 ",EMERALD VALLEY,Split Level,5,2,1.0,2.0,,Yes,24829.0,1963,4/21/2021,"$410,000 ",
1563,Closed,Anne Arundel County,"$405,000 ",HARMANS WOODS,Split Foyer,4,2,1.0,2.0,,Yes,10037.0,1982,3/26/2021,"$410,000 ",
1564,Closed,Howard County,"$400,000 ",WORTHINGTON,Ranch/Rambler,3,2,,1.0,1.0,Yes,24611.0,1959,6/10/2021,"$410,000 ",
1565,Closed,Howard County,"$399,900 ",HAWTHORNE,Contemporary,3,2,1.0,3.0,2.0,Yes,3545.0,1977,5/17/2021,"$410,000 ",
1566,Closed,Montgomery County,"$359,900 ",ROSEWOOD,Colonial,3,1,1.0,3.0,,Yes,6706.0,1948,1/8/2021,"$410,000 ",
1567,Closed,Montgomery County,"$405,000 ",MARYVALE,Ranch/Rambler,3,2,,1.5,1.0,Yes,6411.0,1953,5/19/2021,"$410,000 ","$8,000 "
1568,Closed,Howard County,"$375,000 ",NORTHGATE WOODS,Split Foyer,3,2,1.0,2.0,0.0,Yes,6011.0,1981,5/7/2021,"$410,000 ",
1569,Closed,Montgomery County,"$400,000 ",MCDONALD KNOLLS,Ranch/Rambler,3,1,,1.0,1.0,No,8132.0,1953,2/19/2021,"$410,000 ",
1570,Closed,Howard County,"$400,000 ",SAVAGE,Ranch/Rambler,3,2,,1.0,,No,9801.0,1985,6/24/2021,"$410,000 ",
1571,Closed,Prince George's County,"$400,000 ",CARRIAGE HILL,Colonial,3,2,1.0,3.0,1.0,Yes,3995.0,1985,4/7/2021,"$410,000 ",
1572,Closed,Carroll County,"$410,000 ",CARROLL DALE,Ranch/Rambler,3,2,1.0,2.0,1.0,Yes,20386.0,1971,2/3/2021,"$410,000 ",
1573,Closed,Anne Arundel County,"$375,000 ",WETHERSFIELD,Colonial,3,2,1.0,3.0,,Yes,11144.0,1984,6/9/2021,"$410,000 ",
1574,Closed,Anne Arundel County,"$379,999 ",SEVEN OAKS,Colonial,3,3,1.0,3.0,,Yes,11446.0,1997,6/9/2021,"$410,000 ",
1575,Closed,Anne Arundel County,"$424,900 ",LINTHICUM HEIGHTS,Colonial,4,2,2.0,3.0,1.0,Yes,8789.0,1988,1/29/2021,"$410,000 ","$9,000 "
1576,Closed,Anne Arundel County,"$399,990 ",WICKLOW WOODS,Colonial,3,2,2.0,3.0,,Yes,8480.0,1991,5/4/2021,"$410,000 ",
1577,Closed,Howard County,"$410,000 ",LONGFELLOW,Ranch/Rambler,4,2,,2.0,,Yes,9975.0,1968,4/30/2021,"$410,500 ",
1578,Closed,Montgomery County,"$425,000 ",WHEATON HILLS,Ranch/Rambler,4,2,,2.0,,Yes,8469.0,1954,1/26/2021,"$411,000 ",
1579,Closed,Montgomery County,"$400,000 ",DEER PARK,Split Foyer,4,2,,2.0,,Yes,11337.0,1965,6/25/2021,"$411,000 ",
1580,Closed,Anne Arundel County,"$399,000 ",DELMONT STATION,Split Foyer,3,3,,2.0,,Yes,7226.0,1990,6/4/2021,"$411,000 ",
1581,Closed,Anne Arundel County,"$405,000 ",MARYLAND CITY,Ranch/Rambler,5,2,,2.0,,Yes,6900.0,1963,4/8/2021,"$412,000 ",
1582,Closed,Prince George's County,"$399,900 ",SNOWDEN OAKS,Split Foyer,5,2,,2.0,,Yes,9100.0,1970,2/26/2021,"$412,000 ","$12,360 "
1583,Closed,Anne Arundel County,"$410,000 ",DELMONT STATION,Colonial,4,2,1.0,3.0,,Yes,9030.0,1990,12/28/2020,"$412,000 ","$5,000 "
1584,Closed,Howard County,"$412,500 ",ALLVIEW ESTATES,Ranch/Rambler,3,1,,2.0,1.0,Yes,25700.0,1963,2/26/2021,"$412,500 ",
1585,Closed,Anne Arundel County,"$414,999 ",FERNDALE,Cape Cod,4,2,1.0,2.0,1.0,Yes,8712.0,1955,5/1/2021,"$412,500 ","$4,125 "
1586,Closed,Baltimore County,"$395,000 ",COLONIAL GARDENS,Cape Cod,4,2,,3.0,1.0,Yes,7350.0,1952,1/14/2021,"$412,500 ",
1587,Closed,Anne Arundel County,"$415,000 ",GRANDE VIEW PARK,Colonial,4,3,1.0,2.0,,Yes,4200.0,2001,3/31/2021,"$412,500 ",
1588,Closed,Montgomery County,"$350,000 ",TWINBROOK FOREST,Cape Cod,4,2,,2.0,1.0,No,5900.0,1955,6/11/2021,"$413,500 ",
1589,Closed,Prince George's County,"$399,999 ",MONTPELIER FOREST,Split Level,4,3,,4.0,2.0,Yes,12774.0,1979,4/23/2021,"$414,000 ","$12,420 "
1590,Closed,Montgomery County,"$414,700 ",CROYDON PARK,Ranch/Rambler,2,1,,1.0,,Yes,6500.0,1954,4/30/2021,"$415,000 ",
